Unnamed: 0,INDEX_COLUMN,DESTPORT,PROTOCOL,SERVICE
3896,3896,443,TCP,HTTPS
3897,3897,443,TCP,HTTPS
3898,3898,21,TCP,FTP
3899,3899,21,TCP,FTP
3900,3900,21,TCP,FTP
3901,3901,443,TCP,HTTPS
3902,3902,21,TCP,FTP
3903,3903,443,TCP,HTTPS
3904,3904,443,TCP,HTTPS
3905,3905,443,TCP,HTTPS
3906,3906,443,TCP,IRDMI
3907,3907,53,UDP,DNS
3908,3908,993,TCP,IMAP4
3909,3909,443,TCP,HTTPS
3910,3910,53,UDP,DNS
3911,3911,443,TCP,HTTPS
3912,3912,80,TCP,HTTP
3913,3913,443,TCP,HTTPS
3914,3914,5222,TCP,XMPP
3915,3915,993,UDP,PGSQL
3916,3916,443,TCP,HTTPS
3917,3917,53,UDP,DNS
3918,3918,6969,UDP,ZABBIX
3919,3919,53,UDP,DNS
3920,3920,80,TCP,HTTP
3921,3921,53,UDP,DNS
3922,3922,443,TCP,HTTPS
3923,3923,5060,TCP,MDS
3924,3924,443,TCP,HTTPS
3925,3925,3128,TCP,IMAP4
3926,3926,443,UDP,HTTPS
3927,3927,443,TCP,HTTPS
3928,3928,443,TCP,HTTPS
3929,3929,3128,TCP,HTTP
3930,3930,53,UDP,DNS
3931,3931,443,TCP,HTTPS
3932,3932,443,TCP,HTTPS
3933,3933,443,TCP,HTTPS
3934,3934,443,TCP,HTTPS
3935,3935,53,UDP,DNS
3936,3936,443,TCP,HTTPS
3937,3937,443,TCP,HTTPS
3938,3938,443,UDP,HTTPS
3939,3939,443,TCP,HTTPS
3940,3940,443,TCP,HTTPS
3941,3941,443,TCP,HTTPS
3942,3942,53,UDP,DNS
3943,3943,22,TCP,SSH
3944,3944,3128,TCP,HTTP
3945,3945,80,TCP,HTTP
3946,3946,80,TCP,HTTP
3947,3947,53,UDP,DNS
3948,3948,5060,UDP,SIP
3949,3949,443,TCP,HTTPS
3950,3950,443,UDP,HTTPS
3951,3951,8080,TCP,HTTP
3952,3952,80,TCP,HTTP
3953,3953,445,TCP,SSH
3954,3954,9100,UDP,IRDMI
3955,3955,80,UDP,HTTP
3956,3956,443,UDP,HTTPS
3957,3957,443,TCP,HTTPS
3958,3958,993,TCP,FTP
3959,3959,10001,UDP,SSH
3960,3960,443,TCP,HTTPS
3961,3961,443,TCP,HTTPS
3962,3962,443,TCP,HTTPS
3963,3963,443,TCP,HTTPS
3964,3964,53,UDP,DNS
3965,3965,3128,TCP,HTTP
3966,3966,53,UDP,DNS
3967,3967,443,TCP,HTTPS
3968,3968,443,TCP,HTTPS
3969,3969,443,TCP,HTTPS
3970,3970,161,TCP,RDP
3971,3971,53,UDP,DNS
3972,3972,443,UDP,HTTPS
3973,3973,443,TCP,HTTPS
3974,3974,53,UDP,DNS
3975,3975,3128,UDP,SNMP
3976,3976,443,TCP,HTTPS
3977,3977,443,TCP,HTTPS
3978,3978,443,TCP,HTTPS
3979,3979,443,TCP,HTTPS
3980,3980,443,TCP,HTTPS
3981,3981,5060,TCP,SIP
3982,3982,443,TCP,HTTPS
3983,3983,443,TCP,HTTPS
3984,3984,443,TCP,HTTPS
3985,3985,161,TCP,TELNET
3986,3986,443,TCP,HTTPS
3987,3987,3689,UDP,HPSERVICE
3988,3988,3128,UDP,VNC
3989,3989,443,TCP,HTTPS
3990,3990,443,TCP,HTTPS
3991,3991,443,TCP,HTTPS
3992,3992,443,TCP,HTTPS
3993,3993,443,TCP,HTTPS
3994,3994,443,TCP,HTTPS
3995,3995,443,TCP,HTTPS
3996,3996,443,TCP,HTTPS
3997,3997,443,TCP,HTTPS
3998,3998,443,TCP,HTTPS
3999,3999,80,TCP,HTTP
4000,4000,443,TCP,HTTPS
4001,4001,443,TCP,HTTPS
4002,4002,443,TCP,HTTPS
4003,4003,443,TCP,HTTPS
4004,4004,80,TCP,HTTP
4005,4005,443,TCP,HTTPS
4006,4006,53,UDP,DNS
4007,4007,443,TCP,HTTPS
4008,4008,161,TCP,IRDMI
4009,4009,443,TCP,HTTPS
4010,4010,443,TCP,HTTPS
4011,4011,443,TCP,HTTPS
4012,4012,10001,UDP,RDP
4013,4013,993,TCP,IMAP4
4014,4014,53,UDP,DNS
4015,4015,443,TCP,HTTPS
4016,4016,53,UDP,DNS
4017,4017,443,TCP,HTTPS
4018,4018,443,TCP,HTTPS
4019,4019,443,TCP,HTTPS
4020,4020,53,UDP,DNS
4021,4021,993,TCP,RDP
4022,4022,443,TCP,HTTPS
4023,4023,443,TCP,HTTPS
4024,4024,443,TCP,HTTPS
4025,4025,443,TCP,HTTPS
4026,4026,443,TCP,HTTPS
4027,4027,443,TCP,HTTPS
4028,4028,443,TCP,HTTPS
4029,4029,443,TCP,HTTPS
4030,4030,443,TCP,HTTPS
4031,4031,1433,TCP,DAAPD
4032,4032,443,TCP,HTTPS
4033,4033,443,TCP,HTTPS
4034,4034,500,UDP,XMPP
4035,4035,443,TCP,HTTPS
4036,4036,443,TCP,HTTPS
4037,4037,80,TCP,HTTP
4038,4038,443,TCP,HTTPS
4039,4039,443,TCP,HTTPS
4040,4040,443,TCP,HTTPS
4041,4041,80,TCP,HTTP
4042,4042,80,TCP,HTTP
4043,4043,443,TCP,HTTPS
4044,4044,443,TCP,HTTPS
4045,4045,138,TCP,MSSQL
4046,4046,443,TCP,HTTPS
4047,4047,80,TCP,HTTP
4048,4048,443,TCP,HTTPS
4049,4049,443,TCP,HTTPS
4050,4050,443,UDP,HTTPS
4051,4051,443,TCP,HTTPS
4052,4052,443,TCP,HTTPS
4053,4053,443,TCP,HTTPS
4054,4054,53,UDP,DNS
4055,4055,443,TCP,HTTPS
4056,4056,21,TCP,FTP
4057,4057,53,TCP,DNS
4058,4058,443,TCP,HTTPS
4059,4059,443,TCP,HTTPS
4060,4060,80,TCP,HTTP
4061,4061,443,TCP,HTTPS
4062,4062,80,TCP,HTTP
4063,4063,443,TCP,HTTPS
4064,4064,443,TCP,HTTPS
4065,4065,53,UDP,DNS
4066,4066,80,TCP,HTTP
4067,4067,443,TCP,HTTPS
4068,4068,21,TCP,FTP
4069,4069,443,TCP,HTTPS
4070,4070,443,TCP,HTTPS
4071,4071,443,TCP,HTTPS
4072,4072,21,TCP,FTP
4073,4073,80,TCP,HTTP
4074,4074,443,UDP,HTTPS
4075,4075,443,TCP,HTTPS
4076,4076,443,TCP,HTTPS
4077,4077,443,TCP,HTTPS
4078,4078,443,TCP,HTTPS
4079,4079,443,TCP,HTTPS
4080,4080,443,TCP,HTTPS
4081,4081,443,TCP,HTTPS
4082,4082,443,TCP,HTTPS
4083,4083,443,TCP,HTTPS
4084,4084,443,TCP,HTTPS
4085,4085,53,UDP,DNS
4086,4086,443,TCP,HTTPS
4087,4087,21,TCP,FTP
4088,4088,443,TCP,HTTPS
4089,4089,53,UDP,DNS
4090,4090,53,UDP,DNS
4091,4091,80,TCP,HTTP
4092,4092,53,UDP,DNS
4093,4093,443,TCP,HTTPS
4094,4094,443,TCP,HTTPS
4095,4095,21,TCP,FTP
4096,4096,53,UDP,DNS
4097,4097,443,TCP,HTTPS
4098,4098,443,TCP,HTTPS
4099,4099,53,UDP,DNS
4100,4100,443,TCP,HTTPS
4101,4101,443,TCP,HTTPS
4102,4102,443,TCP,HTTPS
4103,4103,443,TCP,HTTPS
4104,4104,443,TCP,HTTPS
4105,4105,443,TCP,HTTPS
4106,4106,80,TCP,HTTP
4107,4107,80,TCP,HTTP
4108,4108,443,TCP,HTTPS
4109,4109,443,TCP,HTTPS
4110,4110,80,TCP,HTTP
4111,4111,443,TCP,HTTPS
4112,4112,443,TCP,HTTPS
4113,4113,443,TCP,HTTPS
4114,4114,443,TCP,HTTPS
4115,4115,443,UDP,HTTPS
4116,4116,443,TCP,HTTPS
4117,4117,443,TCP,HTTPS
4118,4118,443,TCP,HTTPS
4119,4119,443,TCP,HTTPS
4120,4120,21,TCP,FTP
4121,4121,443,TCP,HTTPS
4122,4122,3389,UDP,SNMP
4123,4123,443,TCP,HTTPS
4124,4124,443,TCP,HTTPS
4125,4125,21,TCP,FTP
4126,4126,53,UDP,DNS
4127,4127,443,TCP,HTTPS
4128,4128,443,TCP,HTTPS
4129,4129,443,TCP,HTTPS
4130,4130,443,TCP,HTTPS
4131,4131,443,TCP,HTTPS
4132,4132,443,TCP,HTTPS
4133,4133,443,TCP,HTTPS
4134,4134,53,UDP,DNS
4135,4135,53,UDP,DNS
4136,4136,443,TCP,HTTPS
4137,4137,443,TCP,HTTPS
4138,4138,443,TCP,HTTPS
4139,4139,80,TCP,HTTP
4140,4140,53,UDP,DNS
4141,4141,443,TCP,HTTPS
4142,4142,443,TCP,HTTPS
4143,4143,21,TCP,FTP
4144,4144,443,TCP,HTTPS
4145,4145,443,TCP,HTTPS
4146,4146,5061,UDP,TELNET
4147,4147,443,TCP,HTTPS
4148,4148,443,TCP,HTTPS
4149,4149,443,TCP,HTTPS
4150,4150,443,TCP,HTTPS
4151,4151,8080,UDP,ISAKMP
4152,4152,443,TCP,HTTPS
4153,4153,443,TCP,HTTPS
4154,4154,443,TCP,HTTPS
4155,4155,5222,TCP,XMPP
4156,4156,443,TCP,HTTPS
4157,4157,53,UDP,DNS
4158,4158,443,TCP,HTTPS
4159,4159,80,TCP,HTTP
4160,4160,80,TCP,HTTP
4161,4161,443,TCP,HTTPS
4162,4162,443,TCP,HTTPS
4163,4163,443,TCP,HTTPS
4164,4164,53,UDP,DNS
4165,4165,443,TCP,HTTPS
4166,4166,443,UDP,HTTPS
4167,4167,6969,TCP,HTTPS
4168,4168,443,TCP,HTTPS
4169,4169,443,TCP,HTTPS
4170,4170,443,TCP,HTTPS
4171,4171,443,TCP,HTTPS
4172,4172,3689,UDP,FTP
4173,4173,443,TCP,HTTPS
4174,4174,443,TCP,HTTPS
4175,4175,443,TCP,HTTPS
4176,4176,443,TCP,HTTPS
4177,4177,443,TCP,HTTPS
4178,4178,443,TCP,HTTPS
4179,4179,443,TCP,HTTPS
4180,4180,443,UDP,HTTPS
4181,4181,443,TCP,HTTPS
4182,4182,21,TCP,FTP
4183,4183,443,TCP,HTTPS
4184,4184,443,TCP,HTTPS
4185,4185,443,TCP,HTTPS
4186,4186,443,TCP,HTTPS
4187,4187,445,TCP,RDP
4188,4188,21,TCP,FTP
4189,4189,5900,UDP,EMS
4190,4190,443,TCP,HTTPS
4191,4191,443,TCP,HTTPS
4192,4192,443,TCP,HTTPS
4193,4193,443,TCP,HTTPS
4194,4194,23,TCP,HPSERVICE
4195,4195,443,TCP,HTTPS
4196,4196,443,TCP,HTTPS
4197,4197,443,TCP,HTTPS
4198,4198,443,TCP,HTTPS
4199,4199,443,UDP,HTTPS
4200,4200,53,UDP,DNS
4201,4201,5060,TCP,MDS
4202,4202,443,TCP,HTTPS
4203,4203,443,TCP,HTTPS
4204,4204,443,TCP,HTTPS
4205,4205,443,TCP,HTTPS
4206,4206,80,TCP,HTTP
4207,4207,80,TCP,HTTP
4208,4208,443,TCP,HTTPS
4209,4209,443,TCP,HTTPS
4210,4210,443,TCP,HTTPS
4211,4211,443,TCP,HTTPS
4212,4212,53,UDP,DNS
4213,4213,443,TCP,HTTPS
4214,4214,53,UDP,DNS
4215,4215,21,TCP,FTP
4216,4216,80,TCP,HTTP
4217,4217,443,TCP,HTTPS
4218,4218,443,TCP,HTTPS
4219,4219,443,TCP,HTTPS
4220,4220,3128,TCP,HTTP
4221,4221,443,TCP,HTTPS
4222,4222,443,TCP,HTTPS
4223,4223,5222,TCP,XMPP
4224,4224,443,TCP,HTTPS
4225,4225,80,TCP,HTTP
4226,4226,80,TCP,HTTP
4227,4227,443,TCP,HTTPS
4228,4228,443,TCP,HTTPS
4229,4229,443,UDP,HTTPS
4230,4230,3128,TCP,HTTP
4231,4231,443,TCP,HTTPS
4232,4232,443,TCP,HTTPS
4233,4233,443,TCP,HTTPS
4234,4234,443,TCP,HTTPS
4235,4235,443,TCP,HTTPS
4236,4236,443,TCP,HTTPS
4237,4237,443,TCP,HTTPS
4238,4238,21,TCP,FTP
4239,4239,443,UDP,HTTPS
4240,4240,443,TCP,HTTPS
4241,4241,80,TCP,HTTP
4242,4242,443,TCP,HTTPS
4243,4243,443,TCP,HTTPS
4244,4244,443,TCP,RDP
4245,4245,443,UDP,HTTPS
4246,4246,53,UDP,DNS
4247,4247,80,TCP,HTTP
4248,4248,53,UDP,DNS
4249,4249,21,TCP,FTP
4250,4250,443,TCP,HTTPS
4251,4251,443,TCP,HTTPS
4252,4252,443,TCP,HTTPS
4253,4253,443,TCP,HTTPS
4254,4254,443,TCP,HTTPS
4255,4255,443,TCP,HTTPS
4256,4256,443,TCP,HTTPS
4257,4257,80,TCP,HTTP
4258,4258,443,TCP,HTTPS
4259,4259,53,UDP,DNS
4260,4260,443,UDP,HTTPS
4261,4261,22,UDP,IRDMI
4262,4262,443,TCP,HTTPS
4263,4263,443,TCP,HTTPS
4264,4264,443,TCP,HTTPS
4265,4265,21,TCP,FTP
4266,4266,3128,TCP,HTTP
4267,4267,80,TCP,HTTP
4268,4268,53,UDP,DNS
4269,4269,443,TCP,HTTPS
4270,4270,53,UDP,DNS
4271,4271,443,TCP,HTTPS
4272,4272,23,TCP,VNC
4273,4273,443,TCP,HTTPS
4274,4274,443,TCP,HTTPS
4275,4275,443,TCP,HTTPS
4276,4276,443,TCP,HTTPS
4277,4277,443,TCP,HTTPS
4278,4278,443,TCP,HTTPS
4279,4279,443,TCP,HTTPS
4280,4280,443,TCP,HTTPS
4281,4281,443,TCP,HTTPS
4282,4282,443,TCP,HTTPS
4283,4283,443,TCP,DAAPD
4284,4284,443,TCP,HTTPS
4285,4285,443,TCP,HTTPS
4286,4286,443,TCP,HTTPS
4287,4287,443,TCP,HTTPS
4288,4288,443,TCP,HTTPS
4289,4289,53,UDP,DNS
4290,4290,443,TCP,HTTPS
4291,4291,443,TCP,HTTPS
4292,4292,80,TCP,HTTP
4293,4293,21,TCP,FTP
4294,4294,443,TCP,HTTPS
4295,4295,80,TCP,HTTP
4296,4296,21,TCP,FTP
4297,4297,80,TCP,HTTP
4298,4298,443,TCP,HTTPS
4299,4299,5222,TCP,XMPP
4300,4300,443,TCP,HTTPS
4301,4301,53,UDP,DNS
4302,4302,80,TCP,HTTP
4303,4303,443,TCP,HTTPS
4304,4304,53,UDP,DNS
4305,4305,443,TCP,HTTPS
4306,4306,443,TCP,HTTPS
4307,4307,443,TCP,HTTPS
4308,4308,443,TCP,HTTPS
4309,4309,5060,TCP,NETBIOS
4310,4310,443,TCP,HTTPS
4311,4311,443,TCP,HTTPS
4312,4312,138,UDP,IRDMI
4313,4313,80,UDP,SNMP
4314,4314,21,TCP,FTP
4315,4315,443,TCP,HTTPS
4316,4316,443,TCP,HTTPS
4317,4317,80,TCP,HTTP
4318,4318,443,TCP,HTTPS
4319,4319,10051,TCP,ZABBIX
4320,4320,53,UDP,DNS
4321,4321,443,TCP,HTTPS
4322,4322,10051,TCP,ZABBIX
4323,4323,443,UDP,HTTPS
4324,4324,443,TCP,HTTPS
4325,4325,993,UDP,PGSQL
4326,4326,443,TCP,HTTPS
4327,4327,443,TCP,HTTPS
4328,4328,53,UDP,DNS
4329,4329,443,TCP,HTTPS
4330,4330,443,TCP,HTTPS
4331,4331,443,TCP,HTTPS
4332,4332,443,TCP,HTTPS
4333,4333,443,TCP,HTTPS
4334,4334,443,TCP,HTTPS
4335,4335,3389,UDP,SNMP
4336,4336,21,TCP,FTP
4337,4337,53,UDP,DNS
4338,4338,443,TCP,HTTPS
4339,4339,53,UDP,DNS
4340,4340,443,TCP,HTTPS
4341,4341,443,TCP,HTTPS
4342,4342,443,TCP,HTTPS
4343,4343,80,TCP,HTTP
4344,4344,443,TCP,HTTPS
4345,4345,443,TCP,HTTPS
4346,4346,161,UDP,UBIQUITY
4347,4347,443,TCP,HTTPS
4348,4348,53,UDP,DNS
4349,4349,443,TCP,HTTPS
4350,4350,443,TCP,HTTPS
4351,4351,1433,UDP,HPSERVICE
4352,4352,443,TCP,HTTPS
4353,4353,80,TCP,HTTP
4354,4354,443,TCP,HTTPS
4355,4355,5222,TCP,XMPP
4356,4356,3689,UDP,VNC
4357,4357,443,TCP,HTTPS
4358,4358,443,TCP,HTTPS
4359,4359,443,TCP,HTTPS
4360,4360,443,TCP,HTTPS
4361,4361,443,UDP,HTTPS
4362,4362,443,TCP,HTTPS
4363,4363,443,TCP,HTTPS
4364,4364,443,TCP,HTTPS
4365,4365,443,TCP,HTTPS
4366,4366,443,TCP,HTTPS
4367,4367,443,TCP,HTTPS
4368,4368,443,TCP,HTTPS
4369,4369,443,TCP,HTTPS
4370,4370,21,TCP,FTP
4371,4371,443,TCP,HTTPS
4372,4372,80,TCP,HTTP
4373,4373,80,TCP,HTTP
4374,4374,80,TCP,HTTP
4375,4375,443,TCP,HTTPS
4376,4376,21,TCP,FTP
4377,4377,443,TCP,HTTPS
4378,4378,443,TCP,HTTPS
4379,4379,443,TCP,HTTPS
4380,4380,443,TCP,HTTPS
4381,4381,443,TCP,HTTPS
4382,4382,443,TCP,HTTPS
4383,4383,5222,TCP,XMPP
4384,4384,443,TCP,HTTPS
4385,4385,443,TCP,HTTPS
4386,4386,443,TCP,HTTPS
4387,4387,21,TCP,FTP
4388,4388,443,TCP,HTTPS
4389,4389,443,TCP,HTTPS
4390,4390,53,UDP,DNS
4391,4391,443,TCP,HTTPS
4392,4392,80,TCP,HTTP
4393,4393,53,UDP,DNS
4394,4394,443,TCP,HTTPS
4395,4395,443,TCP,HTTPS
4396,4396,443,UDP,HTTPS
4397,4397,443,TCP,HTTPS
4398,4398,443,TCP,HTTPS
4399,4399,443,TCP,HTTPS
4400,4400,443,TCP,HTTPS
4401,4401,8080,TCP,HTTP
4402,4402,443,TCP,HTTPS
4403,4403,443,TCP,HTTPS
4404,4404,443,TCP,HTTPS
4405,4405,443,TCP,HTTPS
4406,4406,1344,TCP,TELNET
4407,4407,443,TCP,HTTPS
4408,4408,80,TCP,HTTPS
4409,4409,443,TCP,HTTPS
4410,4410,443,TCP,HTTPS
4411,4411,443,TCP,HTTPS
4412,4412,443,TCP,HTTPS
4413,4413,80,TCP,HTTP
4414,4414,53,UDP,DNS
4415,4415,443,TCP,HTTPS
4416,4416,443,TCP,HTTPS
4417,4417,443,TCP,HTTPS
4418,4418,53,UDP,DNS
4419,4419,53,UDP,DNS
4420,4420,443,TCP,HTTPS
4421,4421,443,TCP,HTTPS
4422,4422,53,UDP,DNS
4423,4423,80,TCP,HTTP
4424,4424,80,TCP,HTTP
4425,4425,161,UDP,SNMP
4426,4426,443,TCP,HTTPS
4427,4427,993,TCP,IMAP4
4428,4428,443,TCP,HTTPS
4429,4429,21,TCP,FTP
4430,4430,443,TCP,HTTPS
4431,4431,443,TCP,HTTPS
4432,4432,443,TCP,HTTPS
4433,4433,443,TCP,HTTPS
4434,4434,21,TCP,FTP
4435,4435,443,TCP,HTTPS
4436,4436,21,TCP,FTP
4437,4437,443,TCP,HTTPS
4438,4438,443,TCP,HTTPS
4439,4439,443,TCP,HTTPS
4440,4440,21,TCP,FTP
4441,4441,443,TCP,HTTPS
4442,4442,5900,UDP,NETBIOS
4443,4443,443,TCP,HTTPS
4444,4444,21,TCP,FTP
4445,4445,80,TCP,HTTP
4446,4446,443,TCP,HTTPS
4447,4447,21,TCP,FTP
4448,4448,10051,TCP,ISAKMP
4449,4449,5222,TCP,XMPP
4450,4450,443,TCP,HTTPS
4451,4451,443,TCP,HTTPS
4452,4452,443,TCP,HTTPS
4453,4453,1433,UDP,SSH
4454,4454,3389,TCP,IMAP4
4455,4455,21,TCP,FTP
4456,4456,443,TCP,HTTPS
4457,4457,443,TCP,HTTPS
4458,4458,443,TCP,HTTPS
4459,4459,443,TCP,HTTPS
4460,4460,5060,UDP,EMS
4461,4461,22,TCP,SSH
4462,4462,443,TCP,HTTPS
4463,4463,53,UDP,DNS
4464,4464,53,UDP,DNS
4465,4465,80,TCP,HTTP
4466,4466,443,TCP,HTTPS
4467,4467,443,TCP,HTTPS
4468,4468,443,UDP,HTTPS
4469,4469,443,TCP,HTTPS
4470,4470,53,UDP,DNS
4471,4471,21,TCP,FTP
4472,4472,443,TCP,HTTPS
4473,4473,8080,TCP,HTTP
4474,4474,5222,TCP,HTTPS
4475,4475,3128,TCP,HTTP
4476,4476,443,TCP,HTTPS
4477,4477,443,TCP,HTTPS
4478,4478,443,TCP,HTTPS
4479,4479,443,TCP,HTTPS
4480,4480,443,TCP,HTTPS
4481,4481,443,TCP,HTTPS
4482,4482,443,TCP,HTTPS
4483,4483,443,UDP,HTTPS
4484,4484,80,TCP,HTTP
4485,4485,21,TCP,FTP
4486,4486,443,TCP,HTTPS
4487,4487,53,UDP,DNS
4488,4488,53,UDP,DNS
4489,4489,80,TCP,HTTP
4490,4490,443,TCP,HTTPS
4491,4491,443,TCP,HTTPS
4492,4492,21,TCP,FTP
4493,4493,80,TCP,HTTP
4494,4494,443,TCP,HTTPS
4495,4495,443,TCP,HTTPS
4496,4496,21,TCP,FTP
4497,4497,443,UDP,HTTPS
4498,4498,443,TCP,HTTPS
4499,4499,443,TCP,HTTPS
4500,4500,443,TCP,HTTPS
4501,4501,21,TCP,FTP
4502,4502,443,TCP,HTTPS
4503,4503,443,TCP,HTTPS
4504,4504,443,TCP,HTTPS
4505,4505,53,UDP,DNS
4506,4506,443,TCP,HTTPS
4507,4507,443,TCP,HTTPS
4508,4508,53,UDP,DNS
4509,4509,443,TCP,HTTPS
4510,4510,443,TCP,HTTPS
4511,4511,80,TCP,HTTP
4512,4512,443,TCP,HTTPS
4513,4513,443,TCP,HTTPS
4514,4514,443,TCP,HTTPS
4515,4515,443,TCP,HTTPS
4516,4516,443,TCP,HTTPS
4517,4517,443,TCP,HTTPS
4518,4518,80,TCP,HTTP
4519,4519,443,TCP,HTTPS
4520,4520,443,TCP,HTTPS
4521,4521,53,UDP,DNS
4522,4522,443,UDP,HTTPS
4523,4523,443,TCP,HTTPS
4524,4524,443,TCP,HTTPS
4525,4525,443,TCP,HTTPS
4526,4526,445,TCP,TELNET
4527,4527,443,TCP,HTTPS
4528,4528,443,TCP,HTTPS
4529,4529,80,TCP,HTTP
4530,4530,443,TCP,HTTPS
4531,4531,3689,UDP,UBIQUITY
4532,4532,21,TCP,FTP
4533,4533,53,UDP,DNS
4534,4534,443,TCP,HTTPS
4535,4535,443,TCP,HTTPS
4536,4536,443,TCP,HTTPS
4537,4537,53,UDP,DNS
4538,4538,443,TCP,HTTPS
4539,4539,21,TCP,FTP
4540,4540,443,TCP,HTTPS
4541,4541,443,TCP,HTTPS
4542,4542,21,TCP,FTP
4543,4543,587,TCP,ACMSODA
4544,4544,443,TCP,HTTPS
4545,4545,443,TCP,HTTPS
4546,4546,443,TCP,HTTPS
4547,4547,443,TCP,HTTPS
4548,4548,443,TCP,HTTPS
4549,4549,443,TCP,HTTPS
4550,4550,443,TCP,HTTPS
4551,4551,443,TCP,HTTPS
4552,4552,443,UDP,HTTPS
4553,4553,161,TCP,VNC
4554,4554,21,TCP,FTP
4555,4555,443,TCP,HTTPS
4556,4556,443,TCP,HTTPS
4557,4557,5222,TCP,XMPP
4558,4558,443,TCP,HTTPS
4559,4559,443,UDP,HTTPS
4560,4560,3128,TCP,HTTP
4561,4561,443,TCP,HTTPS
4562,4562,443,TCP,HTTPS
4563,4563,10051,TCP,ZABBIX
4564,4564,9100,TCP,PGSQL
4565,4565,53,UDP,DNS
4566,4566,443,TCP,HTTPS
4567,4567,443,TCP,HTTPS
4568,4568,443,TCP,HTTPS
4569,4569,53,UDP,DNS
4570,4570,443,TCP,HTTPS
4571,4571,443,TCP,HTTPS
4572,4572,443,TCP,HTTPS
4573,4573,443,TCP,HTTPS
4574,4574,443,TCP,HTTPS
4575,4575,443,TCP,HTTPS
4576,4576,443,TCP,HTTPS
4577,4577,80,TCP,HTTP
4578,4578,443,TCP,HTTPS
4579,4579,443,TCP,HTTPS
4580,4580,443,TCP,HTTPS
4581,4581,443,TCP,HTTPS
4582,4582,8000,TCP,UBIQUITY
4583,4583,443,TCP,HTTPS
4584,4584,443,TCP,HTTPS
4585,4585,443,TCP,HTTPS
4586,4586,53,UDP,DNS
4587,4587,10051,TCP,ZABBIX
4588,4588,443,TCP,HTTPS
4589,4589,443,TCP,HTTPS
4590,4590,443,TCP,HTTPS
4591,4591,443,TCP,HTTPS
4592,4592,443,TCP,HTTPS
4593,4593,53,UDP,DNS
4594,4594,443,TCP,HTTPS
4595,4595,80,TCP,HTTP
4596,4596,80,TCP,HTTP
4597,4597,443,TCP,HTTPS
4598,4598,53,UDP,DNS
4599,4599,443,TCP,HTTPS
4600,4600,443,TCP,HTTPS
4601,4601,53,TCP,DNS
4602,4602,53,UDP,DNS
4603,4603,80,TCP,HTTP
4604,4604,80,TCP,HTTP
4605,4605,21,TCP,FTP
4606,4606,443,TCP,HTTPS
4607,4607,443,TCP,HTTPS
4608,4608,443,TCP,HTTPS
4609,4609,443,TCP,HTTPS
4610,4610,443,TCP,HTTPS
4611,4611,443,TCP,HTTPS
4612,4612,443,TCP,HTTPS
4613,4613,443,TCP,HTTPS
4614,4614,80,TCP,HTTP
4615,4615,53,UDP,DNS
4616,4616,22,TCP,SSH
4617,4617,5222,TCP,XMPP
4618,4618,443,TCP,HTTPS
4619,4619,443,TCP,HTTPS
4620,4620,443,TCP,HTTPS
4621,4621,5222,TCP,XMPP
4622,4622,443,UDP,HTTPS
4623,4623,21,UDP,VNC
4624,4624,53,UDP,DNS
4625,4625,443,TCP,HTTPS
4626,4626,993,TCP,IMAP4
4627,4627,443,TCP,HTTPS
4628,4628,443,TCP,HTTPS
4629,4629,443,TCP,HTTPS
4630,4630,53,UDP,ISAKMP
4631,4631,5222,TCP,XMPP
4632,4632,5432,UDP,ACMSODA
4633,4633,443,TCP,HTTPS
4634,4634,443,TCP,HTTPS
4635,4635,53,UDP,DNS
4636,4636,21,TCP,FTP
4637,4637,80,TCP,HTTP
4638,4638,443,TCP,HTTPS
4639,4639,80,TCP,HTTP
4640,4640,443,TCP,HTTPS
4641,4641,161,UDP,PGSQL
4642,4642,5060,UDP,MSSQL
4643,4643,443,TCP,HTTPS
4644,4644,21,TCP,FTP
4645,4645,21,TCP,FTP
4646,4646,53,UDP,DNS
4647,4647,443,TCP,HTTPS
4648,4648,8080,TCP,HTTP
4649,4649,5432,TCP,ZABBIX
4650,4650,443,TCP,HTTPS
4651,4651,53,UDP,DNS
4652,4652,21,TCP,FTP
4653,4653,443,TCP,HTTPS
4654,4654,443,TCP,HTTPS
4655,4655,80,TCP,HTTP
4656,4656,443,TCP,HTTPS
4657,4657,443,TCP,HTTPS
4658,4658,443,TCP,HTTPS
4659,4659,443,TCP,HTTPS
4660,4660,53,UDP,DNS
4661,4661,443,TCP,HTTPS
4662,4662,3689,UDP,SNMP
4663,4663,443,TCP,HTTPS
4664,4664,53,UDP,DNS
4665,4665,80,TCP,HTTP
4666,4666,443,TCP,HTTPS
4667,4667,3128,TCP,HTTP
4668,4668,443,UDP,HTTPS
4669,4669,5900,UDP,SIP
4670,4670,53,UDP,DNS
4671,4671,443,TCP,HTTPS
4672,4672,53,TCP,DNS
4673,4673,443,TCP,HTTPS
4674,4674,443,TCP,HTTPS
4675,4675,53,UDP,DNS
4676,4676,137,TCP,ISAKMP
4677,4677,443,TCP,HTTPS
4678,4678,5060,TCP,ACMSODA
4679,4679,80,TCP,HTTP
4680,4680,443,TCP,HTTPS
4681,4681,443,TCP,HTTPS
4682,4682,443,TCP,HTTPS
4683,4683,443,UDP,HTTPS
4684,4684,53,UDP,DNS
4685,4685,443,TCP,HTTPS
4686,4686,80,TCP,HTTP
4687,4687,443,TCP,HTTPS
