Unnamed: 0,INDEX_COLUMN,DESTPORT,PROTOCOL,SERVICE
8535,8535,21,TCP,FTP
8536,8536,443,TCP,HTTPS
8537,8537,80,TCP,HTTP
8538,8538,443,TCP,HTTPS
8539,8539,53,UDP,DNS
8540,8540,443,TCP,HTTPS
8541,8541,53,UDP,DNS
8542,8542,443,TCP,HTTPS
8543,8543,443,TCP,HTTPS
8544,8544,443,TCP,HTTPS
8545,8545,3128,TCP,HTTP
8546,8546,53,UDP,DNS
8547,8547,53,UDP,DNS
8548,8548,8000,TCP,SIP
8549,8549,443,TCP,HTTPS
8550,8550,443,TCP,HTTPS
8551,8551,443,TCP,HTTPS
8552,8552,21,TCP,FTP
8553,8553,53,UDP,DNS
8554,8554,443,TCP,HTTPS
8555,8555,443,TCP,HTTPS
8556,8556,443,TCP,HTTPS
8557,8557,443,TCP,HTTPS
8558,8558,443,TCP,HTTPS
8559,8559,53,UDP,HTTPS
8560,8560,443,TCP,HTTPS
8561,8561,443,TCP,HTTPS
8562,8562,443,TCP,HTTPS
8563,8563,21,TCP,FTP
8564,8564,443,TCP,HTTPS
8565,8565,443,TCP,HTTPS
8566,8566,443,TCP,HTTPS
8567,8567,443,TCP,HTTPS
8568,8568,1433,TCP,IMAP4
8569,8569,53,UDP,DNS
8570,8570,443,TCP,HTTPS
8571,8571,443,TCP,HTTPS
8572,8572,80,TCP,HTTP
8573,8573,443,TCP,HTTPS
8574,8574,443,TCP,HTTPS
8575,8575,22,UDP,MSSQL
8576,8576,443,TCP,HTTPS
8577,8577,80,TCP,HTTP
8578,8578,53,UDP,DNS
8579,8579,443,TCP,HTTPS
8580,8580,80,TCP,HTTP
8581,8581,5222,TCP,XMPP
8582,8582,53,UDP,DNS
8583,8583,443,TCP,HTTPS
8584,8584,9100,UDP,HPSERVICE
8585,8585,443,TCP,HTTPS
8586,8586,80,TCP,HTTP
8587,8587,443,TCP,HTTPS
8588,8588,443,TCP,HTTPS
8589,8589,443,UDP,HTTPS
8590,8590,443,TCP,HTTPS
8591,8591,80,TCP,HTTP
8592,8592,80,TCP,HTTP
8593,8593,443,TCP,HTTPS
8594,8594,443,TCP,HTTPS
8595,8595,443,TCP,HTTPS
8596,8596,53,UDP,DNS
8597,8597,80,TCP,HTTP
8598,8598,3128,TCP,HTTP
8599,8599,443,TCP,HTTPS
8600,8600,443,TCP,HTTPS
8601,8601,21,TCP,FTP
8602,8602,443,TCP,HTTPS
8603,8603,443,TCP,HTTPS
8604,8604,80,TCP,HTTP
8605,8605,443,TCP,HTTPS
8606,8606,443,TCP,HTTPS
8607,8607,443,TCP,HTTPS
8608,8608,443,TCP,HTTPS
8609,8609,443,TCP,HTTPS
8610,8610,993,TCP,IMAP4
8611,8611,53,UDP,DNS
8612,8612,443,TCP,HTTPS
8613,8613,443,TCP,HTTPS
8614,8614,53,UDP,DNS
8615,8615,80,TCP,HTTP
8616,8616,443,TCP,HTTPS
8617,8617,443,UDP,HTTPS
8618,8618,443,TCP,HTTPS
8619,8619,8000,UDP,RDP
8620,8620,443,TCP,HTTPS
8621,8621,443,TCP,HTTPS
8622,8622,443,TCP,HTTPS
8623,8623,443,TCP,HTTPS
8624,8624,443,TCP,HTTPS
8625,8625,53,TCP,DNS
8626,8626,80,TCP,HTTP
8627,8627,443,TCP,HTTPS
8628,8628,53,UDP,DNS
8629,8629,53,UDP,DNS
8630,8630,1344,TCP,SIP
8631,8631,443,TCP,HTTPS
8632,8632,443,TCP,HTTPS
8633,8633,443,TCP,HTTPS
8634,8634,443,UDP,HTTPS
8635,8635,443,TCP,HTTPS
8636,8636,80,TCP,HTTP
8637,8637,21,TCP,FTP
8638,8638,443,TCP,HTTPS
8639,8639,53,UDP,DNS
8640,8640,443,TCP,HTTPS
8641,8641,53,UDP,DNS
8642,8642,443,TCP,HTTPS
8643,8643,443,TCP,HTTPS
8644,8644,80,TCP,HTTP
8645,8645,443,UDP,HTTPS
8646,8646,53,UDP,DNS
8647,8647,443,TCP,HTTPS
8648,8648,443,TCP,HTTPS
8649,8649,443,TCP,HTTPS
8650,8650,21,TCP,FTP
8651,8651,443,TCP,HTTPS
8652,8652,443,TCP,HTTPS
8653,8653,53,UDP,DNS
8654,8654,21,TCP,FTP
8655,8655,443,TCP,HTTPS
8656,8656,443,UDP,DAAPD
8657,8657,443,TCP,HTTPS
8658,8658,21,TCP,FTP
8659,8659,443,TCP,HTTPS
8660,8660,10001,TCP,ISAKMP
8661,8661,53,UDP,DNS
8662,8662,443,TCP,HTTPS
8663,8663,21,TCP,FTP
8664,8664,443,TCP,HTTPS
8665,8665,443,TCP,HTTPS
8666,8666,53,UDP,DNS
8667,8667,53,UDP,DNS
8668,8668,21,TCP,FTP
8669,8669,443,TCP,HTTPS
8670,8670,443,TCP,HTTPS
8671,8671,80,TCP,HTTP
8672,8672,21,TCP,FTP
8673,8673,443,TCP,HTTPS
8674,8674,443,TCP,HTTPS
8675,8675,80,UDP,HTTP
8676,8676,80,TCP,HTTP
8677,8677,21,TCP,FTP
8678,8678,53,UDP,DNS
8679,8679,443,TCP,HTTPS
8680,8680,443,TCP,HTTPS
8681,8681,443,TCP,HTTPS
8682,8682,53,UDP,DNS
8683,8683,443,TCP,HTTPS
8684,8684,443,TCP,HTTPS
8685,8685,53,UDP,DNS
8686,8686,80,TCP,HTTP
8687,8687,443,TCP,HTTPS
8688,8688,443,TCP,HTTPS
8689,8689,443,TCP,HTTPS
8690,8690,53,TCP,DNS
8691,8691,443,TCP,HTTPS
8692,8692,443,TCP,HTTPS
8693,8693,443,TCP,HTTPS
8694,8694,443,TCP,HTTPS
8695,8695,443,TCP,HTTPS
8696,8696,443,TCP,HTTPS
8697,8697,443,TCP,HTTPS
8698,8698,443,TCP,HTTPS
8699,8699,443,TCP,HTTPS
8700,8700,80,TCP,HTTP
8701,8701,443,TCP,HTTPS
8702,8702,443,TCP,HTTPS
8703,8703,443,TCP,HTTPS
8704,8704,443,TCP,HTTPS
8705,8705,443,TCP,HTTPS
8706,8706,443,TCP,HTTPS
8707,8707,443,TCP,HTTPS
8708,8708,53,TCP,DNS
8709,8709,443,TCP,HTTPS
8710,8710,21,TCP,FTP
8711,8711,443,TCP,HTTPS
8712,8712,443,TCP,HTTPS
8713,8713,80,TCP,HTTP
8714,8714,443,TCP,HTTPS
8715,8715,443,TCP,HTTPS
8716,8716,80,TCP,HTTP
8717,8717,80,TCP,HTTP
8718,8718,443,TCP,HTTPS
8719,8719,80,TCP,HTTP
8720,8720,443,TCP,HTTPS
8721,8721,443,TCP,HTTPS
8722,8722,443,TCP,HTTPS
8723,8723,443,TCP,HTTPS
8724,8724,443,TCP,HTTPS
8725,8725,443,TCP,HTTPS
8726,8726,80,TCP,HTTP
8727,8727,443,TCP,HTTPS
8728,8728,443,TCP,HTTPS
8729,8729,21,TCP,FTP
8730,8730,80,TCP,HTTP
8731,8731,443,TCP,HTTPS
8732,8732,443,TCP,HTTPS
8733,8733,21,TCP,FTP
8734,8734,80,TCP,HTTP
8735,8735,443,TCP,HTTPS
8736,8736,443,TCP,HTTPS
8737,8737,443,TCP,HTTPS
8738,8738,443,TCP,HTTPS
8739,8739,443,TCP,HTTPS
8740,8740,80,TCP,HTTP
8741,8741,443,TCP,HTTPS
8742,8742,443,TCP,HTTPS
8743,8743,443,TCP,HTTPS
8744,8744,443,TCP,HTTPS
8745,8745,443,TCP,HTTPS
8746,8746,53,UDP,DNS
8747,8747,443,TCP,HTTPS
8748,8748,443,TCP,HTTPS
8749,8749,443,TCP,HTTPS
8750,8750,443,TCP,HTTPS
8751,8751,443,TCP,HTTPS
8752,8752,443,TCP,HTTPS
8753,8753,443,TCP,HTTPS
8754,8754,443,TCP,HTTPS
8755,8755,80,TCP,HTTPS
8756,8756,443,TCP,HTTPS
8757,8757,80,TCP,HTTP
8758,8758,443,TCP,HTTPS
8759,8759,443,TCP,HTTPS
8760,8760,443,TCP,HTTPS
8761,8761,138,UDP,SSH
8762,8762,443,TCP,HTTPS
8763,8763,80,TCP,HTTP
8764,8764,443,TCP,HTTPS
8765,8765,443,TCP,HTTPS
8766,8766,21,TCP,FTP
8767,8767,443,TCP,HTTPS
8768,8768,443,TCP,HTTPS
8769,8769,53,UDP,DNS
8770,8770,443,TCP,HTTPS
8771,8771,443,TCP,HTTPS
8772,8772,443,TCP,HTTPS
8773,8773,443,TCP,HTTPS
8774,8774,10051,TCP,ZABBIX
8775,8775,443,UDP,HTTPS
8776,8776,443,TCP,HTTPS
8777,8777,443,UDP,HTTPS
8778,8778,443,TCP,HTTPS
8779,8779,443,TCP,HTTPS
8780,8780,21,TCP,FTP
8781,8781,443,TCP,HTTPS
8782,8782,443,TCP,HTTPS
8783,8783,443,TCP,HTTPS
8784,8784,443,UDP,HTTPS
8785,8785,443,TCP,HTTPS
8786,8786,21,TCP,FTP
8787,8787,5222,UDP,UBIQUITY
8788,8788,53,UDP,DNS
8789,8789,443,TCP,HTTPS
8790,8790,443,TCP,HTTPS
8791,8791,443,TCP,HTTPS
8792,8792,80,TCP,HTTP
8793,8793,443,TCP,HTTPS
8794,8794,443,TCP,HTTPS
8795,8795,443,TCP,HTTPS
8796,8796,443,TCP,HTTPS
8797,8797,53,UDP,DNS
8798,8798,9100,UDP,UBIQUITY
8799,8799,443,TCP,HTTPS
8800,8800,443,TCP,HTTPS
8801,8801,53,UDP,DNS
8802,8802,53,UDP,DNS
8803,8803,443,TCP,HTTPS
8804,8804,53,UDP,DNS
8805,8805,443,TCP,HTTPS
8806,8806,443,TCP,HTTPS
8807,8807,443,UDP,HTTPS
8808,8808,443,TCP,HTTPS
8809,8809,443,TCP,HTTPS
8810,8810,443,TCP,HTTPS
8811,8811,443,TCP,HTTPS
8812,8812,443,UDP,HTTPS
8813,8813,80,TCP,HTTP
8814,8814,443,TCP,HTTPS
8815,8815,443,TCP,HTTPS
8816,8816,443,TCP,HTTPS
8817,8817,53,UDP,DNS
8818,8818,443,TCP,HTTPS
8819,8819,443,TCP,HTTPS
8820,8820,443,TCP,HTTPS
8821,8821,443,TCP,HTTPS
8822,8822,443,TCP,HTTPS
8823,8823,443,TCP,HTTPS
8824,8824,443,TCP,HTTPS
8825,8825,443,TCP,HTTPS
8826,8826,5222,TCP,XMPP
8827,8827,80,TCP,HTTP
8828,8828,443,TCP,HTTPS
8829,8829,80,TCP,NETBIOS
8830,8830,53,UDP,DNS
8831,8831,443,TCP,HTTPS
8832,8832,443,TCP,HTTPS
8833,8833,5222,TCP,XMPP
8834,8834,80,TCP,HTTP
8835,8835,443,TCP,HTTPS
8836,8836,443,TCP,HTTPS
8837,8837,443,TCP,HTTPS
8838,8838,443,TCP,HTTPS
8839,8839,80,TCP,HTTP
8840,8840,53,UDP,DNS
8841,8841,443,TCP,HTTPS
8842,8842,443,TCP,HTTPS
8843,8843,5900,UDP,UBIQUITY
8844,8844,443,TCP,HTTPS
8845,8845,443,TCP,HTTPS
8846,8846,443,UDP,HTTPS
8847,8847,443,TCP,HTTPS
8848,8848,53,UDP,DNS
8849,8849,5060,TCP,SSH
8850,8850,443,TCP,HTTPS
8851,8851,80,TCP,HTTP
8852,8852,443,TCP,HTTPS
8853,8853,5222,TCP,XMPP
8854,8854,443,TCP,HTTPS
8855,8855,443,TCP,HTTPS
8856,8856,443,TCP,HTTPS
8857,8857,443,TCP,HTTPS
8858,8858,443,TCP,HTTPS
8859,8859,5222,TCP,XMPP
8860,8860,443,TCP,HTTPS
8861,8861,3128,TCP,HTTP
8862,8862,443,TCP,HTTPS
8863,8863,443,TCP,HTTPS
8864,8864,53,UDP,DNS
8865,8865,5222,TCP,XMPP
8866,8866,443,TCP,HTTPS
8867,8867,443,UDP,HTTPS
8868,8868,443,TCP,HTTPS
8869,8869,443,TCP,HTTPS
8870,8870,443,TCP,HTTPS
8871,8871,443,TCP,HTTPS
8872,8872,53,UDP,DNS
8873,8873,6969,UDP,PGSQL
8874,8874,443,TCP,HTTPS
8875,8875,443,TCP,HTTPS
8876,8876,443,TCP,HTTPS
8877,8877,443,TCP,HTTPS
8878,8878,443,TCP,HTTPS
8879,8879,53,TCP,DNS
8880,8880,443,TCP,HTTPS
8881,8881,443,TCP,HTTPS
8882,8882,443,TCP,HTTPS
8883,8883,443,TCP,HTTPS
8884,8884,443,TCP,HTTPS
8885,8885,443,TCP,HTTPS
8886,8886,443,TCP,HTTPS
8887,8887,80,TCP,HTTP
8888,8888,443,TCP,HTTPS
8889,8889,443,TCP,HTTPS
8890,8890,8080,UDP,RDP
8891,8891,21,TCP,FTP
8892,8892,443,TCP,HTTPS
8893,8893,80,TCP,HTTP
8894,8894,443,TCP,HTTPS
8895,8895,443,TCP,HTTPS
8896,8896,443,TCP,HTTPS
8897,8897,443,TCP,HTTPS
8898,8898,443,TCP,HTTPS
8899,8899,443,TCP,HTTPS
8900,8900,80,TCP,HTTP
8901,8901,5222,TCP,XMPP
8902,8902,53,UDP,DNS
8903,8903,443,TCP,HTTPS
8904,8904,443,TCP,HTTPS
8905,8905,443,TCP,HTTPS
8906,8906,443,TCP,HTTPS
8907,8907,443,TCP,HTTPS
8908,8908,443,TCP,HTTPS
8909,8909,80,TCP,HTTP
8910,8910,21,TCP,FTP
8911,8911,8080,TCP,HTTP
8912,8912,443,TCP,HTTPS
8913,8913,443,TCP,HTTPS
8914,8914,53,UDP,DNS
8915,8915,443,TCP,HTTPS
8916,8916,443,TCP,HTTPS
8917,8917,443,TCP,HTTPS
8918,8918,443,TCP,HTTPS
8919,8919,53,UDP,DNS
8920,8920,443,TCP,HTTPS
8921,8921,21,TCP,FTP
8922,8922,443,TCP,HTTPS
8923,8923,443,TCP,HTTPS
8924,8924,53,UDP,DNS
8925,8925,443,TCP,HTTPS
8926,8926,443,TCP,HTTPS
8927,8927,443,TCP,HTTPS
8928,8928,443,TCP,HTTPS
8929,8929,53,UDP,DNS
8930,8930,443,TCP,HTTPS
8931,8931,443,TCP,HTTPS
8932,8932,443,TCP,HTTPS
8933,8933,21,TCP,FTP
8934,8934,443,TCP,HTTPS
8935,8935,443,TCP,HTTPS
8936,8936,5061,UDP,IMAP4
8937,8937,443,TCP,HTTPS
8938,8938,3128,TCP,HTTP
8939,8939,443,TCP,HTTPS
8940,8940,443,TCP,HTTPS
8941,8941,443,TCP,HTTPS
8942,8942,53,UDP,DNS
8943,8943,21,TCP,FTP
8944,8944,80,TCP,HTTP
8945,8945,80,TCP,HTTP
8946,8946,443,TCP,HTTPS
8947,8947,3128,UDP,XMPP
8948,8948,443,TCP,HTTPS
8949,8949,443,TCP,HTTPS
8950,8950,443,TCP,HTTPS
8951,8951,53,UDP,DNS
8952,8952,80,TCP,HTTP
8953,8953,443,UDP,HTTPS
8954,8954,80,TCP,HTTP
8955,8955,443,TCP,HTTPS
8956,8956,443,TCP,HTTPS
8957,8957,5222,TCP,EMS
8958,8958,443,TCP,HTTPS
8959,8959,443,TCP,HTTPS
8960,8960,443,TCP,HTTPS
8961,8961,443,TCP,HTTPS
8962,8962,53,UDP,DNS
8963,8963,443,TCP,HTTPS
8964,8964,161,UDP,SNMP
8965,8965,443,TCP,HTTPS
8966,8966,443,TCP,HTTPS
8967,8967,443,TCP,HTTPS
8968,8968,21,TCP,FTP
8969,8969,443,TCP,HTTPS
8970,8970,443,TCP,HTTPS
8971,8971,443,TCP,HTTPS
8972,8972,443,UDP,HTTPS
8973,8973,443,TCP,HTTPS
8974,8974,21,TCP,FTP
8975,8975,53,UDP,DNS
8976,8976,443,TCP,HTTPS
8977,8977,5222,TCP,XMPP
8978,8978,80,TCP,HTTP
8979,8979,443,TCP,HTTPS
8980,8980,443,UDP,HTTPS
8981,8981,443,TCP,HTTPS
8982,8982,443,TCP,HTTPS
8983,8983,443,TCP,HTTPS
8984,8984,443,UDP,HTTPS
8985,8985,443,TCP,HTTPS
8986,8986,80,TCP,HTTP
8987,8987,443,TCP,HTTPS
8988,8988,443,TCP,HTTPS
8989,8989,443,TCP,HTTPS
8990,8990,443,TCP,HTTPS
8991,8991,443,TCP,HTTPS
8992,8992,80,TCP,HTTP
8993,8993,53,UDP,DNS
8994,8994,53,UDP,DNS
8995,8995,53,UDP,DNS
8996,8996,5222,TCP,XMPP
8997,8997,53,UDP,DNS
8998,8998,80,TCP,HTTP
8999,8999,443,TCP,HTTPS
9000,9000,443,TCP,HTTPS
9001,9001,443,TCP,HTTPS
9002,9002,53,TCP,DNS
9003,9003,443,TCP,HTTPS
9004,9004,443,TCP,HTTPS
9005,9005,443,TCP,HTTPS
9006,9006,443,TCP,HTTPS
9007,9007,21,TCP,FTP
9008,9008,443,TCP,HTTPS
9009,9009,443,TCP,HTTPS
9010,9010,5222,TCP,XMPP
9011,9011,443,TCP,HTTPS
9012,9012,53,UDP,DNS
9013,9013,443,TCP,HTTPS
9014,9014,443,TCP,HTTPS
9015,9015,80,TCP,HTTP
9016,9016,53,UDP,DNS
9017,9017,137,UDP,RDP
9018,9018,21,TCP,FTP
9019,9019,443,TCP,HTTPS
9020,9020,53,UDP,DNS
9021,9021,443,TCP,HTTPS
9022,9022,443,TCP,HTTPS
9023,9023,443,TCP,HTTPS
9024,9024,5061,UDP,SNMP
9025,9025,443,TCP,HTTPS
9026,9026,443,TCP,HTTPS
9027,9027,443,TCP,HTTPS
9028,9028,443,TCP,HTTPS
9029,9029,5222,TCP,XMPP
9030,9030,443,TCP,HTTPS
9031,9031,443,TCP,HTTPS
9032,9032,53,UDP,DNS
9033,9033,443,TCP,HTTPS
9034,9034,443,TCP,HTTPS
9035,9035,21,TCP,SNMP
9036,9036,443,TCP,HTTPS
9037,9037,80,TCP,HTTP
9038,9038,53,UDP,DNS
9039,9039,443,TCP,HTTPS
9040,9040,443,TCP,HTTPS
9041,9041,443,TCP,HTTPS
9042,9042,53,TCP,DNS
9043,9043,443,TCP,HTTPS
9044,9044,10001,TCP,ISAKMP
9045,9045,443,UDP,HTTPS
9046,9046,53,UDP,DNS
9047,9047,443,TCP,HTTPS
9048,9048,3128,TCP,HTTP
9049,9049,443,TCP,HTTPS
9050,9050,443,TCP,HTTPS
9051,9051,443,TCP,HTTPS
9052,9052,443,TCP,HTTPS
9053,9053,443,TCP,HTTPS
9054,9054,443,TCP,HTTPS
9055,9055,1344,TCP,ACMSODA
9056,9056,5222,TCP,XMPP
9057,9057,443,TCP,HTTPS
9058,9058,443,TCP,HTTPS
9059,9059,443,TCP,HTTPS
9060,9060,443,TCP,HTTPS
9061,9061,443,TCP,HTTPS
9062,9062,443,TCP,HTTPS
9063,9063,443,TCP,HTTPS
9064,9064,21,TCP,FTP
9065,9065,443,TCP,HTTPS
9066,9066,443,TCP,HTTPS
9067,9067,80,TCP,HTTP
9068,9068,443,TCP,HTTPS
9069,9069,443,TCP,HTTPS
9070,9070,443,TCP,HTTPS
9071,9071,53,UDP,DNS
9072,9072,443,TCP,HTTPS
9073,9073,443,TCP,HTTPS
9074,9074,443,TCP,HTTPS
9075,9075,21,TCP,FTP
9076,9076,21,TCP,FTP
9077,9077,443,TCP,HTTPS
9078,9078,443,TCP,HTTPS
9079,9079,53,UDP,DNS
9080,9080,443,TCP,HTTPS
9081,9081,53,UDP,DNS
9082,9082,443,TCP,HTTPS
9083,9083,443,TCP,HTTPS
9084,9084,443,TCP,HTTPS
9085,9085,80,TCP,HTTP
9086,9086,5222,TCP,XMPP
9087,9087,443,TCP,HTTPS
9088,9088,80,TCP,HTTP
9089,9089,5222,TCP,XMPP
9090,9090,80,TCP,HTTP
9091,9091,80,TCP,HTTP
9092,9092,443,TCP,HTTPS
9093,9093,443,TCP,HTTPS
9094,9094,443,TCP,HTTPS
9095,9095,5222,TCP,XMPP
9096,9096,443,TCP,HTTPS
9097,9097,443,TCP,HTTPS
9098,9098,443,TCP,HTTPS
9099,9099,53,UDP,DNS
9100,9100,443,TCP,HTTPS
9101,9101,53,UDP,DNS
9102,9102,443,TCP,HTTPS
9103,9103,21,TCP,FTP
9104,9104,80,TCP,HTTP
9105,9105,80,TCP,HTTP
9106,9106,443,UDP,HTTPS
9107,9107,443,TCP,HTTPS
9108,9108,21,TCP,FTP
9109,9109,443,TCP,HTTPS
9110,9110,443,TCP,HTTPS
9111,9111,443,TCP,HTTPS
9112,9112,53,UDP,XMPP
9113,9113,443,TCP,HTTPS
9114,9114,443,TCP,HTTPS
9115,9115,53,UDP,DNS
9116,9116,443,TCP,HTTPS
9117,9117,443,TCP,HTTPS
9118,9118,443,TCP,HTTPS
9119,9119,53,UDP,DNS
9120,9120,443,TCP,HTTPS
9121,9121,443,TCP,HTTPS
9122,9122,443,TCP,HTTPS
9123,9123,53,UDP,DNS
9124,9124,443,TCP,HTTPS
9125,9125,443,TCP,HTTPS
9126,9126,80,TCP,HTTP
9127,9127,80,TCP,HTTP
9128,9128,6969,TCP,SNMP
9129,9129,443,TCP,HTTPS
9130,9130,21,TCP,FTP
9131,9131,443,TCP,HTTPS
9132,9132,443,TCP,HTTPS
9133,9133,443,TCP,HTTPS
9134,9134,53,UDP,DNS
9135,9135,53,UDP,DNS
9136,9136,443,TCP,HTTPS
9137,9137,443,TCP,HTTPS
9138,9138,443,TCP,HTTPS
9139,9139,443,TCP,HTTPS
9140,9140,587,UDP,XMPP
9141,9141,443,TCP,HTTPS
9142,9142,443,UDP,HTTPS
9143,9143,137,UDP,DAAPD
9144,9144,53,UDP,DNS
9145,9145,443,TCP,HTTPS
9146,9146,443,TCP,HTTPS
9147,9147,443,TCP,HTTPS
9148,9148,443,TCP,HTTPS
9149,9149,80,TCP,HTTP
9150,9150,443,TCP,HTTPS
9151,9151,443,TCP,HTTPS
9152,9152,443,TCP,HTTPS
9153,9153,3128,TCP,HTTP
9154,9154,3128,TCP,HTTP
9155,9155,80,UDP,HTTP
9156,9156,3128,TCP,HTTP
9157,9157,53,UDP,DNS
9158,9158,443,TCP,HTTPS
9159,9159,443,TCP,HTTPS
9160,9160,443,TCP,HTTPS
9161,9161,443,TCP,HTTPS
9162,9162,443,TCP,HTTPS
9163,9163,80,TCP,HTTP
9164,9164,443,TCP,HTTPS
9165,9165,10051,UDP,DAAPD
9166,9166,443,TCP,HTTPS
9167,9167,443,TCP,HTTPS
9168,9168,3128,TCP,HTTP
9169,9169,3128,TCP,HTTP
9170,9170,53,UDP,DNS
9171,9171,443,TCP,HTTPS
9172,9172,53,UDP,DNS
9173,9173,443,TCP,HTTPS
9174,9174,53,UDP,DNS
9175,9175,443,TCP,HTTPS
9176,9176,443,TCP,HTTPS
9177,9177,443,TCP,HTTPS
9178,9178,80,TCP,HTTP
9179,9179,443,TCP,HTTPS
9180,9180,53,UDP,DNS
9181,9181,80,TCP,HTTP
9182,9182,80,TCP,HTTP
9183,9183,443,TCP,HTTPS
9184,9184,443,TCP,HTTPS
9185,9185,443,TCP,HTTPS
9186,9186,443,TCP,HTTPS
9187,9187,443,UDP,HTTPS
9188,9188,21,TCP,FTP
9189,9189,443,TCP,HTTPS
9190,9190,443,TCP,HTTPS
9191,9191,443,TCP,HTTPS
9192,9192,443,TCP,HTTPS
9193,9193,443,TCP,HTTPS
9194,9194,443,TCP,HTTPS
9195,9195,443,TCP,HTTPS
9196,9196,443,TCP,HTTPS
9197,9197,443,TCP,HTTPS
9198,9198,80,TCP,HTTP
9199,9199,443,TCP,HTTPS
9200,9200,443,TCP,HTTPS
9201,9201,80,TCP,HTTP
9202,9202,443,TCP,HTTPS
9203,9203,80,TCP,HTTP
9204,9204,53,UDP,DNS
9205,9205,443,TCP,HTTPS
9206,9206,443,TCP,HTTPS
9207,9207,443,TCP,HTTPS
9208,9208,443,TCP,HTTPS
9209,9209,80,TCP,HTTP
9210,9210,443,TCP,HTTPS
9211,9211,443,UDP,HTTPS
9212,9212,443,TCP,HTTPS
9213,9213,443,TCP,HTTPS
9214,9214,21,TCP,FTP
9215,9215,53,UDP,DNS
9216,9216,443,TCP,HTTPS
9217,9217,443,TCP,HTTPS
9218,9218,80,UDP,HTTP
9219,9219,21,TCP,FTP
9220,9220,161,UDP,ICAP
9221,9221,443,TCP,HTTPS
9222,9222,443,TCP,HTTPS
9223,9223,443,TCP,HTTPS
9224,9224,443,TCP,HTTPS
9225,9225,53,UDP,DNS
9226,9226,443,TCP,HTTPS
9227,9227,443,TCP,HTTPS
9228,9228,80,TCP,HTTP
9229,9229,53,UDP,DNS
9230,9230,21,TCP,FTP
9231,9231,80,TCP,HTTP
9232,9232,6969,UDP,DAAPD
9233,9233,443,TCP,HTTPS
9234,9234,443,TCP,HTTPS
9235,9235,443,TCP,HTTPS
9236,9236,443,TCP,HTTPS
9237,9237,443,TCP,HTTPS
9238,9238,443,TCP,HTTPS
9239,9239,443,TCP,HTTPS
9240,9240,443,TCP,HTTPS
9241,9241,443,TCP,HTTPS
9242,9242,443,TCP,HTTPS
9243,9243,443,TCP,HTTPS
9244,9244,443,TCP,HTTPS
9245,9245,53,UDP,DNS
9246,9246,443,TCP,HTTPS
9247,9247,443,TCP,HTTPS
9248,9248,80,TCP,HTTP
9249,9249,53,UDP,DNS
9250,9250,443,TCP,HTTPS
9251,9251,443,TCP,HTTPS
9252,9252,443,TCP,HTTPS
9253,9253,443,TCP,HTTPS
9254,9254,443,TCP,HTTPS
9255,9255,443,TCP,HTTPS
9256,9256,443,TCP,HTTPS
9257,9257,443,TCP,HTTPS
9258,9258,53,UDP,DNS
9259,9259,3128,TCP,HTTP
9260,9260,443,TCP,HTTPS
9261,9261,443,TCP,HTTPS
9262,9262,443,TCP,HTTPS
9263,9263,3128,TCP,HTTP
9264,9264,443,TCP,HTTPS
9265,9265,443,TCP,HTTPS
9266,9266,80,TCP,HTTP
9267,9267,53,UDP,DNS
9268,9268,80,TCP,HTTP
9269,9269,443,TCP,HTTPS
9270,9270,21,TCP,FTP
9271,9271,443,TCP,HTTPS
9272,9272,443,TCP,HTTPS
9273,9273,53,UDP,DNS
9274,9274,53,UDP,DNS
9275,9275,161,UDP,SNMP
9276,9276,443,TCP,HTTPS
9277,9277,53,UDP,DNS
9278,9278,443,TCP,HTTPS
9279,9279,443,TCP,HTTPS
9280,9280,443,TCP,HTTPS
9281,9281,21,TCP,FTP
9282,9282,443,TCP,HTTPS
9283,9283,443,TCP,HTTPS
9284,9284,21,TCP,FTP
9285,9285,443,TCP,HTTPS
9286,9286,443,TCP,HTTPS
9287,9287,80,TCP,HTTP
9288,9288,443,TCP,HTTPS
9289,9289,443,TCP,HTTPS
9290,9290,21,TCP,FTP
9291,9291,443,TCP,HTTPS
9292,9292,21,TCP,FTP
9293,9293,53,UDP,DNS
9294,9294,443,TCP,HTTPS
9295,9295,443,TCP,HTTPS
9296,9296,21,TCP,FTP
9297,9297,443,TCP,HTTPS
9298,9298,443,TCP,HTTPS
9299,9299,443,TCP,HTTPS
9300,9300,443,TCP,HTTPS
9301,9301,443,TCP,HTTPS
9302,9302,443,TCP,HTTPS
9303,9303,443,TCP,HTTPS
9304,9304,443,TCP,HTTPS
9305,9305,53,UDP,DNS
9306,9306,443,TCP,HTTPS
9307,9307,21,TCP,FTP
9308,9308,21,TCP,FTP
9309,9309,443,UDP,HTTPS
9310,9310,443,TCP,HTTPS
9311,9311,443,TCP,HTTPS
9312,9312,443,UDP,HTTPS
9313,9313,443,TCP,HTTPS
9314,9314,443,TCP,HTTPS
9315,9315,443,TCP,HTTPS
9316,9316,443,TCP,HTTPS
9317,9317,443,TCP,HTTPS
9318,9318,443,TCP,HTTPS
9319,9319,443,TCP,HTTPS
9320,9320,443,TCP,HTTPS
9321,9321,443,TCP,HTTPS
9322,9322,443,TCP,HTTPS
9323,9323,5061,UDP,SSH
9324,9324,443,TCP,HTTPS
9325,9325,5432,TCP,SSH
9326,9326,53,UDP,DNS
9327,9327,53,UDP,DNS
9328,9328,443,TCP,HTTPS
